237.291 67.732 157.130 16 14 1 288 2
237.291 67.732 157.130 17 14 1 288 2
237.291 67.732 157.130 18 14 1 288 2
154.188 24.759 254.519 19 14 1 63 1
154.188 24.759 254.519 20 14 1 63 1
154.188 24.759 254.519 21 14 1 63 1
154.188 24.759 254.519 22 14 1 63 1
186.792 43.052 43.423 23 14 1 52 1
186.792 43.052 43.423 24 14 1 52 1
186.792 43.052 43.423 25 14 1 52 1
186.792 43.052 43.423 26 14 1 52 1
164.580 103.319 72.457 27 14 1 252 2
164.580 103.319 72.457 28 14 1 252 2
164.580 103.319 72.457 29 14 1 252 2
164.580 103.319 72.457 30 14 1 252 2
106.308 50.589 60.774 31 14 1 86 1
106.308 50.589 60.774 32 14 1 86 1
304.733 131.352 203.616 1 15 1 113 1
304.733 131.352 203.616 2 15 1 113 1
72.481 124.836 126.665 3 15 1 48 1
72.481 124.836 126.665 4 15 1 48 1
72.481 124.836 126.665 5 15 1 48 1
72.481 124.836 126.665 6 15 1 48 1
72.481 124.836 126.665 7 15 1 48 1
72.481 124.836 126.665 8 15 1 48 1
281.412 127.359 319.304 9 15 1 245 2
72.481 124.836 126.665 10 15 1 48 1
72.481 124.836 126.665 11 15 1 48 1
72.481 124.836 126.665 12 15 1 48 1
72.481 124.836 126.665 13 15 1 48 1
311.867 97.315 103.216 14 15 1 129 1
237.291 67.732 157.130 15 15 1 288 2
237.291 67.732 157.130 16 15 1 288 2
237.291 67.732 157.130 17 15 1 288 2
237.291 67.732 157.130 18 15 1 288 2
237.291 67.732 157.130 19 15 1 288 2
154.188 24.759 254.519 20 15 1 63 1
154.188 24.759 254.519 21 15 1 63 1
154.188 24.759 254.519 22 15 1 63 1
186.792 43.052 43.423 23 15 1 52 1
220.824 139.609 281.743 24 15 1 265 2
220.824 139.609 281.743 25 15 1 265 2
106.308 50.589 60.774 26 15 1 86 1
164.580 103.319 72.457 27 15 1 252 2
164.580 103.319 72.457 28 15 1 252 2
164.580 103.319 72.457 29 15 1 252 2
164.580 103.319 72.457 30 15 1 252 2
106.308 50.589 60.774 31 15 1 86 1
106.308 50.589 60.774 32 15 1 86 1
304.733 131.352 203.616 1 16 1 113 1
304.733 131.352 203.616 2 16 1 113 1
72.481 124.836 126.665 3 16 1 48 1
72.481 124.836 126.665 4 16 1 48 1
72.481 124.836 126.665 5 16 1 48 1
72.481 124.836 126.665 6 16 1 48 1
72.481 124.836 126.665 7 16 1 48 1
72.481 124.836 126.665 8 16 1 48 1
72.481 124.836 126.665 9 16 1 48 1
72.481 124.836 126.665 10 16 1 48 1
72.481 124.836 126.665 11 16 1 48 1
72.481 124.836 126.665 12 16 1 48 1
72.481 124.836 126.665 13 16 1 48 1
311.867 97.315 103.216 14 16 1 129 1
237.291 67.732 157.130 15 16 1 288 2
237.291 67.732 157.130 16 16 1 288 2
237.291 67.732 157.130 17 16 1 288 2
237.291 67.732 157.130 18 16 1 288 2
154.188 24.759 254.519 19 16 1 63 1
154.188 24.759 254.519 20 16 1 63 1
154.188 24.759 254.519 21 16 1 63 1
154.188 24.759 254.519 22 16 1 63 1
220.824 139.609 281.743 23 16 1 265 2
220.824 139.609 281.743 24 16 1 265 2
220.824 139.609 281.743 25 16 1 265 2
220.824 139.609 281.743 26 16 1 265 2
164.580 103.319 72.457 27 16 1 252 2
164.580 103.319 72.457 28 16 1 252 2
164.580 103.319 72.457 29 16 1 252 2
164.580 103.319 72.457 30 16 1 252 2
106.308 50.589 60.774 31 16 1 86 1
106.308 50.589 60.774 32 16 1 86 1
304.733 131.352 203.616 1 17 1 113 1
72.481 124.836 126.665 2 17 1 48 1
336.589 53.765 227.082 3 17 1 202 2
336.589 53.765 227.082 4 17 1 202 2
72.481 124.836 126.665 5 17 1 48 1
72.481 124.836 126.665 6 17 1 48 1
72.481 124.836 126.665 7 17 1 48 1
72.481 124.836 126.665 8 17 1 48 1
72.481 124.836 126.665 9 17 1 48 1
72.481 124.836 126.665 10 17 1 48 1
72.481 124.836 126.665 11 17 1 48 1
72.481 124.836 126.665 12 17 1 48 1
72.481 124.836 126.665 13 17 1 48 1
311.867 97.315 103.216 14 17 1 129 1
311.867 97.315 103.216 15 17 1 129 1
311.867 97.315 103.216 16 17 1 129 1
311.867 97.315 103.216 17 17 1 129 1
311.867 97.315 103.216 18 17 1 129 1
311.867 97.315 103.216 19 17 1 129 1
154.188 24.759 254.519 20 17 1 63 1
154.188 24.759 254.519 21 17 1 63 1
154.188 24.759 254.519 22 17 1 63 1
220.824 139.609 281.743 23 17 1 265 2
220.824 139.609 281.743 24 17 1 265 2
220.824 139.609 281.743 25 17 1 265 2
220.824 139.609 281.743 26 17 1 265 2
220.824 139.609 281.743 27 17 1 265 2
106.308 50.589 60.774 28 17 1 86 1
106.308 50.589 60.774 29 17 1 86 1
106.308 50.589 60.774 30 17 1 86 1
106.308 50.589 60.774 31 17 1 86 1
106.308 50.589 60.774 32 17 1 86 1
5.337 85.253 84.208 1 18 1 49 1
72.481 124.836 126.665 2 18 1 48 1
336.589 53.765 227.082 3 18 1 202 2
336.589 53.765 227.082 4 18 1 202 2
72.481 124.836 126.665 5 18 1 48 1
72.481 124.836 126.665 6 18 1 48 1
72.481 124.836 126.665 7 18 1 48 1
72.481 124.836 126.665 8 18 1 48 1
72.481 124.836 126.665 9 18 1 48 1
72.481 124.836 126.665 10 18 1 48 1
72.481 124.836 126.665 11 18 1 48 1
72.481 124.836 126.665 12 18 1 48 1
72.481 124.836 126.665 13 18 1 48 1
22.556 76.625 177.073 14 18 1 292 2
22.556 76.625 177.073 15 18 1 292 2
22.556 76.625 177.073 16 18 1 292 2
22.556 76.625 177.073 17 18 1 292 2
311.867 97.315 103.216 18 18 1 129 1
311.867 97.315 103.216 19 18 1 129 1
311.867 97.315 103.216 20 18 1 129 1
154.188 24.759 254.519 21 18 1 63 1
154.188 24.759 254.519 22 18 1 63 1
220.824 139.609 281.743 23 18 1 265 2
220.824 139.609 281.743 24 18 1 265 2
220.824 139.609 281.743 25 18 1 265 2
220.824 139.609 281.743 26 18 1 265 2
220.824 139.609 281.743 27 18 1 265 2
106.308 50.589 60.774 28 18 1 86 1
106.308 50.589 60.774 29 18 1 86 1
106.308 50.589 60.774 30 18 1 86 1
106.308 50.589 60.774 31 18 1 86 1
156.295 131.768 162.157 32 18 1 300 2
5.337 85.253 84.208 1 19 1 49 1
5.337 85.253 84.208 2 19 1 49 1
5.337 85.253 84.208 3 19 1 49 1
72.481 124.836 126.665 4 19 1 48 1
72.481 124.836 126.665 5 19 1 48 1
72.481 124.836 126.665 6 19 1 48 1
72.481 124.836 126.665 7 19 1 48 1
72.481 124.836 126.665 8 19 1 48 1
72.481 124.836 126.665 9 19 1 48 1
72.481 124.836 126.665 10 19 1 48 1
72.481 124.836 126.665 11 19 1 48 1
53.013 129.099 46.168 12 19 1 26 1
22.556 76.625 177.073 13 19 1 292 2
22.556 76.625 177.073 14 19 1 292 2
22.556 76.625 177.073 15 19 1 292 2
22.556 76.625 177.073 16 19 1 292 2
22.556 76.625 177.073 17 19 1 292 2
311.867 97.315 103.216 18 19 1 129 1
311.867 97.315 103.216 19 19 1 129 1
311.867 97.315 103.216 20 19 1 129 1
209.633 129.248 154.245 21 19 1 44 1
209.633 129.248 154.245 22 19 1 44 1
220.824 139.609 281.743 23 19 1 265 2
220.824 139.609 281.743 24 19 1 265 2
220.824 139.609 281.743 25 19 1 265 2
220.824 139.609 281.743 26 19 1 265 2
106.308 50.589 60.774 27 19 1 86 1
106.308 50.589 60.774 28 19 1 86 1
106.308 50.589 60.774 29 19 1 86 1
106.308 50.589 60.774 30 19 1 86 1
156.295 131.768 162.157 31 19 1 300 2
156.295 131.768 162.157 32 19 1 300 2
5.337 85.253 84.208 1 20 1 49 1
5.337 85.253 84.208 2 20 1 49 1
5.337 85.253 84.208 3 20 1 49 1
5.337 85.253 84.208 4 20 1 49 1
72.481 124.836 126.665 5 20 1 48 1
72.481 124.836 126.665 6 20 1 48 1
72.481 124.836 126.665 7 20 1 48 1
72.481 124.836 126.665 8 20 1 48 1
72.481 124.836 126.665 9 20 1 48 1
53.013 129.099 46.168 10 20 1 26 1
53.013 129.099 46.168 11 20 1 26 1
53.013 129.099 46.168 12 20 1 26 1
22.556 76.625 177.073 13 20 1 292 2
22.556 76.625 177.073 14 20 1 292 2
22.556 76.625 177.073 15 20 1 292 2
22.556 76.625 177.073 16 20 1 292 2
22.556 76.625 177.073 17 20 1 292 2
22.556 76.625 177.073 18 20 1 292 2
209.633 129.248 154.245 19 20 1 44 1
209.633 129.248 154.245 20 20 1 44 1
209.633 129.248 154.245 21 20 1 44 1
209.633 129.248 154.245 22 20 1 44 1
209.633 129.248 154.245 23 20 1 44 1
220.824 139.609 281.743 24 20 1 265 2
220.824 139.609 281.743 25 20 1 265 2
106.308 50.589 60.774 26 20 1 86 1
106.308 50.589 60.774 27 20 1 86 1
106.308 50.589 60.774 28 20 1 86 1
